,scientific_name,park_name,observations,category,common_names
24035,Ceanothus cordulatus,YeNP,249,Vascular Plant,Whitethorn Ceanothus
24036,Gentianopsis holopetala,BNP,102,Vascular Plant,"Sierra Fringed Gentian, Sierra Gentian"
24037,Gentianopsis holopetala,YeNP,254,Vascular Plant,"Sierra Fringed Gentian, Sierra Gentian"
24038,Gentianopsis holopetala,GSMNP,91,Vascular Plant,"Sierra Fringed Gentian, Sierra Gentian"
24039,Gentianopsis holopetala,YNP,168,Vascular Plant,"Sierra Fringed Gentian, Sierra Gentian"
24040,Calypogeja peruviana,GSMNP,64,Nonvascular Plant,Peruvian Calypogeja
24041,Calypogeja peruviana,YeNP,231,Nonvascular Plant,Peruvian Calypogeja
24042,Calypogeja peruviana,BNP,135,Nonvascular Plant,Peruvian Calypogeja
24043,Calypogeja peruviana,YNP,158,Nonvascular Plant,Peruvian Calypogeja
24044,Esox masquinongy,YeNP,233,Fish,Muskellunge
24045,Esox masquinongy,YNP,139,Fish,Muskellunge
24046,Esox masquinongy,GSMNP,87,Fish,Muskellunge
24047,Esox masquinongy,BNP,126,Fish,Muskellunge
24048,Lonicera fragrantissima,BNP,93,Vascular Plant,Fragrant Honeysuckle
24049,Lonicera fragrantissima,GSMNP,62,Vascular Plant,Fragrant Honeysuckle
24050,Lonicera fragrantissima,YeNP,262,Vascular Plant,Fragrant Honeysuckle
24051,Lonicera fragrantissima,YNP,129,Vascular Plant,Fragrant Honeysuckle
24052,Carex albicans,GSMNP,74,Vascular Plant,Whitetinge Sedge
24053,Carex albicans,YNP,148,Vascular Plant,Whitetinge Sedge
24054,Carex albicans,BNP,144,Vascular Plant,Whitetinge Sedge
24055,Carex albicans,YeNP,240,Vascular Plant,Whitetinge Sedge
24056,Potamogeton pusillus ssp. tenuissimus,GSMNP,46,Vascular Plant,Small Pondweed
24057,Potamogeton pusillus ssp. tenuissimus,BNP,99,Vascular Plant,Small Pondweed
24058,Potamogeton pusillus ssp. tenuissimus,YeNP,234,Vascular Plant,Small Pondweed
24059,Potamogeton pusillus ssp. tenuissimus,YNP,117,Vascular Plant,Small Pondweed
24060,Rudbeckia fulgida var. umbrosa,YNP,160,Vascular Plant,Orange Coneflower
24061,Rudbeckia fulgida var. umbrosa,BNP,97,Vascular Plant,Orange Coneflower
24062,Rudbeckia fulgida var. umbrosa,YeNP,217,Vascular Plant,Orange Coneflower
24063,Rudbeckia fulgida var. umbrosa,GSMNP,104,Vascular Plant,Orange Coneflower
24064,Vireo gilvus,YeNP,250,Bird,Warbling Vireo
24065,Vireo gilvus,BNP,101,Bird,Warbling Vireo
24066,Vireo gilvus,GSMNP,46,Bird,Warbling Vireo
24067,Vireo gilvus,YNP,158,Bird,Warbling Vireo
24068,Collinsia tinctoria,YeNP,248,Vascular Plant,Sticky Chinese Houses
24069,Collinsia tinctoria,YNP,149,Vascular Plant,Sticky Chinese Houses
24070,Collinsia tinctoria,BNP,78,Vascular Plant,Sticky Chinese Houses
24071,Collinsia tinctoria,GSMNP,78,Vascular Plant,Sticky Chinese Houses
24072,Symphyotrichum foliaceum var. apricum,YNP,146,Vascular Plant,Alpine Leafybract Aster
24073,Symphyotrichum foliaceum var. apricum,YeNP,259,Vascular Plant,Alpine Leafybract Aster
24074,Symphyotrichum foliaceum var. apricum,GSMNP,57,Vascular Plant,Alpine Leafybract Aster
24075,Symphyotrichum foliaceum var. apricum,BNP,108,Vascular Plant,Alpine Leafybract Aster
24076,Carex bebbii,YNP,160,Vascular Plant,"Bebb Sedge, Bebb's Sedge"
24077,Carex bebbii,BNP,102,Vascular Plant,"Bebb Sedge, Bebb's Sedge"
24078,Carex bebbii,GSMNP,57,Vascular Plant,"Bebb Sedge, Bebb's Sedge"
24079,Carex bebbii,YeNP,247,Vascular Plant,"Bebb Sedge, Bebb's Sedge"
24080,Penstemon rydbergii var. oreocharis,YNP,153,Vascular Plant,Herbaceous Penstemon
24081,Penstemon rydbergii var. oreocharis,BNP,99,Vascular Plant,Herbaceous Penstemon
24082,Penstemon rydbergii var. oreocharis,GSMNP,81,Vascular Plant,Herbaceous Penstemon
24083,Penstemon rydbergii var. oreocharis,YeNP,227,Vascular Plant,Herbaceous Penstemon
24084,Cyperus retrofractus,GSMNP,44,Vascular Plant,Rough Flatsedge
24085,Cyperus retrofractus,YNP,161,Vascular Plant,Rough Flatsedge
24086,Cyperus retrofractus,YeNP,273,Vascular Plant,Rough Flatsedge
24087,Cyperus retrofractus,BNP,83,Vascular Plant,Rough Flatsedge
24088,Bromus sterilis,GSMNP,67,Vascular Plant,"Barren Bromegrass, Poverty Brome, Sterile Brome"
24089,Bromus sterilis,YeNP,251,Vascular Plant,"Barren Bromegrass, Poverty Brome, Sterile Brome"
24090,Bromus sterilis,BNP,83,Vascular Plant,"Barren Bromegrass, Poverty Brome, Sterile Brome"
24091,Bromus sterilis,YNP,140,Vascular Plant,"Barren Bromegrass, Poverty Brome, Sterile Brome"
24092,Trillium vaseyi,YNP,161,Vascular Plant,Vasey's Trillium
24093,Trillium vaseyi,BNP,68,Vascular Plant,Vasey's Trillium
24094,Trillium vaseyi,GSMNP,77,Vascular Plant,Vasey's Trillium
24095,Trillium vaseyi,YeNP,241,Vascular Plant,Vasey's Trillium
24096,Agastache nepetoides,YeNP,237,Vascular Plant,"Giant Hyssop, Hyssop"
24097,Agastache nepetoides,GSMNP,76,Vascular Plant,"Giant Hyssop, Hyssop"
24098,Agastache nepetoides,YNP,144,Vascular Plant,"Giant Hyssop, Hyssop"
24099,Agastache nepetoides,BNP,106,Vascular Plant,"Giant Hyssop, Hyssop"
24100,Setophaga coronata coronata,GSMNP,56,Bird,Myrtle Warbler (Yellow-Rumped)
24101,Setophaga coronata coronata,YeNP,240,Bird,Myrtle Warbler (Yellow-Rumped)
24102,Setophaga coronata coronata,BNP,124,Bird,Myrtle Warbler (Yellow-Rumped)
24103,Setophaga coronata coronata,YNP,131,Bird,Myrtle Warbler (Yellow-Rumped)
24104,Crataegus punctata,YeNP,238,Vascular Plant,Round-Leaved Hawthorn
24105,Crataegus punctata,YNP,109,Vascular Plant,Round-Leaved Hawthorn
24106,Crataegus punctata,BNP,104,Vascular Plant,Round-Leaved Hawthorn
24107,Crataegus punctata,GSMNP,97,Vascular Plant,Round-Leaved Hawthorn
24108,Madia gracilis,YeNP,279,Vascular Plant,"Grassy Tarweed, Slender Tarweed"
24109,Madia gracilis,BNP,109,Vascular Plant,"Grassy Tarweed, Slender Tarweed"
24110,Madia gracilis,YNP,170,Vascular Plant,"Grassy Tarweed, Slender Tarweed"
24111,Madia gracilis,GSMNP,41,Vascular Plant,"Grassy Tarweed, Slender Tarweed"
24112,Rumex venosus,GSMNP,49,Vascular Plant,Veiny Dock
24113,Rumex venosus,YNP,145,Vascular Plant,Veiny Dock
24114,Rumex venosus,BNP,117,Vascular Plant,Veiny Dock
24115,Rumex venosus,YeNP,245,Vascular Plant,Veiny Dock
24116,Astragalus miser var. hylophilus,GSMNP,76,Vascular Plant,Woody Milkvetch
24117,Astragalus miser var. hylophilus,BNP,82,Vascular Plant,Woody Milkvetch
24118,Astragalus miser var. hylophilus,YNP,169,Vascular Plant,Woody Milkvetch
24119,Astragalus miser var. hylophilus,YeNP,252,Vascular Plant,Woody Milkvetch
24120,Solanum carolinense,BNP,64,Vascular Plant,"Carolina Horse-Nettle, Horse-Nettle"
24121,Solanum carolinense,YNP,129,Vascular Plant,"Carolina Horse-Nettle, Horse-Nettle"
24122,Solanum carolinense,YeNP,235,Vascular Plant,"Carolina Horse-Nettle, Horse-Nettle"
24123,Solanum carolinense,GSMNP,68,Vascular Plant,"Carolina Horse-Nettle, Horse-Nettle"
24124,Carex albursina,GSMNP,87,Vascular Plant,"A Sedge, Sedge"
24125,Carex albursina,YNP,175,Vascular Plant,"A Sedge, Sedge"
24126,Carex albursina,YeNP,227,Vascular Plant,"A Sedge, Sedge"
24127,Carex albursina,BNP,90,Vascular Plant,"A Sedge, Sedge"
24128,Elaeagnus angustifolia,YeNP,259,Vascular Plant,Russian Olive
24129,Elaeagnus angustifolia,BNP,125,Vascular Plant,Russian Olive
24130,Elaeagnus angustifolia,YNP,157,Vascular Plant,Russian Olive
24131,Elaeagnus angustifolia,GSMNP,57,Vascular Plant,Russian Olive
24132,Rhodobryum ontariense,BNP,112,Nonvascular Plant,Ontario Rhodobryum Moss
24133,Rhodobryum ontariense,YeNP,246,Nonvascular Plant,Ontario Rhodobryum Moss
24134,Rhodobryum ontariense,GSMNP,70,Nonvascular Plant,Ontario Rhodobryum Moss
24135,Rhodobryum ontariense,YNP,125,Nonvascular Plant,Ontario Rhodobryum Moss
24136,Muscari botryoides,BNP,84,Vascular Plant,"Common Grape-Hyacinth, Grape Hyacinth"
24137,Muscari botryoides,GSMNP,85,Vascular Plant,"Common Grape-Hyacinth, Grape Hyacinth"
24138,Muscari botryoides,YeNP,245,Vascular Plant,"Common Grape-Hyacinth, Grape Hyacinth"
24139,Muscari botryoides,YNP,96,Vascular Plant,"Common Grape-Hyacinth, Grape Hyacinth"
24140,Senecio scorzonella,YNP,126,Vascular Plant,"Sierra Groundsel, Sierra Ragwort"
24141,Senecio scorzonella,YeNP,248,Vascular Plant,"Sierra Groundsel, Sierra Ragwort"
24142,Senecio scorzonella,BNP,83,Vascular Plant,"Sierra Groundsel, Sierra Ragwort"
24143,Senecio scorzonella,GSMNP,56,Vascular Plant,"Sierra Groundsel, Sierra Ragwort"
24144,Napaeozapus insignis,BNP,130,Mammal,Woodland Jumping Mouse
24145,Napaeozapus insignis,GSMNP,74,Mammal,Woodland Jumping Mouse
24146,Napaeozapus insignis,YeNP,252,Mammal,Woodland Jumping Mouse
24147,Napaeozapus insignis,YNP,120,Mammal,Woodland Jumping Mouse
24148,Martes pennanti,BNP,75,Mammal,Fisher
24149,Martes pennanti,GSMNP,68,Mammal,Fisher
24150,Martes pennanti,YeNP,268,Mammal,Fisher
24151,Martes pennanti,YNP,153,Mammal,Fisher
24152,Prunus virginiana,BNP,120,Vascular Plant,"Choke Cherry, Chokecherry"
24153,Prunus virginiana,GSMNP,107,Vascular Plant,"Choke Cherry, Chokecherry"
24154,Prunus virginiana,YNP,138,Vascular Plant,"Choke Cherry, Chokecherry"
24155,Prunus virginiana,YeNP,246,Vascular Plant,"Choke Cherry, Chokecherry"
24156,Verbena brasiliensis,GSMNP,65,Vascular Plant,"Blue Vervain, Brazillian Vervain"
24157,Verbena brasiliensis,BNP,116,Vascular Plant,"Blue Vervain, Brazillian Vervain"
24158,Verbena brasiliensis,YNP,136,Vascular Plant,"Blue Vervain, Brazillian Vervain"
24159,Verbena brasiliensis,YeNP,224,Vascular Plant,"Blue Vervain, Brazillian Vervain"
24160,Prunus virginiana var. melanocarpa,BNP,86,Vascular Plant,"Black Chokecherry, Choke Cherry"
24161,Prunus virginiana var. melanocarpa,YeNP,269,Vascular Plant,"Black Chokecherry, Choke Cherry"
24162,Prunus virginiana var. melanocarpa,YNP,129,Vascular Plant,"Black Chokecherry, Choke Cherry"
24163,Prunus virginiana var. melanocarpa,GSMNP,91,Vascular Plant,"Black Chokecherry, Choke Cherry"
24164,Melospiza melodia,YeNP,235,Bird,Song Sparrow
24165,Melospiza melodia,GSMNP,86,Bird,Song Sparrow
24166,Melospiza melodia,YNP,144,Bird,Song Sparrow
24167,Melospiza melodia,BNP,96,Bird,Song Sparrow
24168,Heuchera rubescens var. alpicola,YeNP,281,Vascular Plant,Pink Alumroot
24169,Heuchera rubescens var. alpicola,GSMNP,92,Vascular Plant,Pink Alumroot
24170,Heuchera rubescens var. alpicola,BNP,104,Vascular Plant,Pink Alumroot
24171,Heuchera rubescens var. alpicola,YNP,138,Vascular Plant,Pink Alumroot
24172,Viola bicolor,BNP,115,Vascular Plant,"Field Pansy, Wild Pansy"
24173,Viola bicolor,YeNP,204,Vascular Plant,"Field Pansy, Wild Pansy"
24174,Viola bicolor,YNP,154,Vascular Plant,"Field Pansy, Wild Pansy"
24175,Viola bicolor,GSMNP,75,Vascular Plant,"Field Pansy, Wild Pansy"
24176,Phenacomys intermedius,GSMNP,64,Mammal,"Heather Vole, Western Heather Vole"
24177,Phenacomys intermedius,YNP,167,Mammal,"Heather Vole, Western Heather Vole"
24178,Phenacomys intermedius,YeNP,260,Mammal,"Heather Vole, Western Heather Vole"
24179,Phenacomys intermedius,BNP,70,Mammal,"Heather Vole, Western Heather Vole"
24180,Lonicera involucrata var. involucrata,YeNP,245,Vascular Plant,Twinberry Honeysuckle
24181,Lonicera involucrata var. involucrata,BNP,104,Vascular Plant,Twinberry Honeysuckle
24182,Lonicera involucrata var. involucrata,GSMNP,73,Vascular Plant,Twinberry Honeysuckle
24183,Lonicera involucrata var. involucrata,YNP,184,Vascular Plant,Twinberry Honeysuckle
24184,Melanitta nigra,YNP,152,Bird,Black Scoter
24185,Melanitta nigra,GSMNP,80,Bird,Black Scoter
24186,Melanitta nigra,BNP,147,Bird,Black Scoter
24187,Melanitta nigra,YeNP,291,Bird,Black Scoter
24188,Sericocarpus linifolius,BNP,145,Vascular Plant,Narrowleaf Whitetop Aster
24189,Sericocarpus linifolius,YeNP,260,Vascular Plant,Narrowleaf Whitetop Aster
24190,Sericocarpus linifolius,GSMNP,66,Vascular Plant,Narrowleaf Whitetop Aster
24191,Sericocarpus linifolius,YNP,133,Vascular Plant,Narrowleaf Whitetop Aster
24192,Chenopodium glaucum var. salinum,YNP,130,Vascular Plant,Rocky Mountain Goosefoot
24193,Chenopodium glaucum var. salinum,GSMNP,96,Vascular Plant,Rocky Mountain Goosefoot
24194,Chenopodium glaucum var. salinum,BNP,92,Vascular Plant,Rocky Mountain Goosefoot
24195,Chenopodium glaucum var. salinum,YeNP,254,Vascular Plant,Rocky Mountain Goosefoot
24196,Lonicera interrupta,GSMNP,101,Vascular Plant,Chaparral Honeysuckle
24197,Lonicera interrupta,YNP,146,Vascular Plant,Chaparral Honeysuckle
24198,Lonicera interrupta,YeNP,283,Vascular Plant,Chaparral Honeysuckle
24199,Lonicera interrupta,BNP,95,Vascular Plant,Chaparral Honeysuckle
24200,Tetrodontium brownianum,BNP,119,Nonvascular Plant,Brown's Tetrodontium Moss
24201,Tetrodontium brownianum,YNP,142,Nonvascular Plant,Brown's Tetrodontium Moss
24202,Tetrodontium brownianum,GSMNP,112,Nonvascular Plant,Brown's Tetrodontium Moss
24203,Tetrodontium brownianum,YeNP,260,Nonvascular Plant,Brown's Tetrodontium Moss
24204,Hypochaeris glabra,YeNP,258,Vascular Plant,"Smooth Cat's Ear, Smooth Catsear"
24205,Hypochaeris glabra,GSMNP,125,Vascular Plant,"Smooth Cat's Ear, Smooth Catsear"
24206,Hypochaeris glabra,BNP,101,Vascular Plant,"Smooth Cat's Ear, Smooth Catsear"
24207,Hypochaeris glabra,YNP,141,Vascular Plant,"Smooth Cat's Ear, Smooth Catsear"
24208,Epifagus virginiana,GSMNP,97,Vascular Plant,Beechdrops
24209,Epifagus virginiana,YeNP,249,Vascular Plant,Beechdrops
24210,Epifagus virginiana,YNP,164,Vascular Plant,Beechdrops
24211,Epifagus virginiana,BNP,80,Vascular Plant,Beechdrops
24212,Eragrostis pilosa var. pilosa,GSMNP,84,Vascular Plant,Indian Lovegrass
24213,Eragrostis pilosa var. pilosa,YNP,176,Vascular Plant,Indian Lovegrass
24214,Eragrostis pilosa var. pilosa,YeNP,257,Vascular Plant,Indian Lovegrass
24215,Eragrostis pilosa var. pilosa,BNP,92,Vascular Plant,Indian Lovegrass
24216,Parula americana,YNP,156,Bird,Northern Parula
24217,Parula americana,GSMNP,97,Bird,Northern Parula
24218,Parula americana,YeNP,262,Bird,Northern Parula
24219,Parula americana,BNP,122,Bird,Northern Parula
24220,Cicuta maculata var. angustifolia,BNP,124,Vascular Plant,"Common Water Hemlock, Poison Parsnip, Spotted Cowbane, Spotted Parsley, Spotted Water Hemlock, Spotted Water-Hemlock, Water Hemlock"
24221,Cicuta maculata var. angustifolia,YNP,127,Vascular Plant,"Common Water Hemlock, Poison Parsnip, Spotted Cowbane, Spotted Parsley, Spotted Water Hemlock, Spotted Water-Hemlock, Water Hemlock"
24222,Cicuta maculata var. angustifolia,YeNP,260,Vascular Plant,"Common Water Hemlock, Poison Parsnip, Spotted Cowbane, Spotted Parsley, Spotted Water Hemlock, Spotted Water-Hemlock, Water Hemlock"
24223,Cicuta maculata var. angustifolia,GSMNP,72,Vascular Plant,"Common Water Hemlock, Poison Parsnip, Spotted Cowbane, Spotted Parsley, Spotted Water Hemlock, Spotted Water-Hemlock, Water Hemlock"
24224,Claytonia virginica var. acutiflora,GSMNP,89,Vascular Plant,Virginia Springbeauty
24225,Claytonia virginica var. acutiflora,YNP,172,Vascular Plant,Virginia Springbeauty
24226,Claytonia virginica var. acutiflora,YeNP,236,Vascular Plant,Virginia Springbeauty
24227,Claytonia virginica var. acutiflora,BNP,63,Vascular Plant,Virginia Springbeauty
24228,Polygonum setaceum,YNP,171,Vascular Plant,"Smartweed, Swamp Smartweed"
24229,Polygonum setaceum,YeNP,261,Vascular Plant,"Smartweed, Swamp Smartweed"
24230,Polygonum setaceum,BNP,131,Vascular Plant,"Smartweed, Swamp Smartweed"
24231,Polygonum setaceum,GSMNP,61,Vascular Plant,"Smartweed, Swamp Smartweed"
24232,Oreothlypis virginiae,YNP,134,Bird,Virginia's Warbler
24233,Oreothlypis virginiae,YeNP,226,Bird,Virginia's Warbler
24234,Oreothlypis virginiae,GSMNP,74,Bird,Virginia's Warbler
24235,Oreothlypis virginiae,BNP,84,Bird,Virginia's Warbler
24236,Carex rupestris,GSMNP,67,Vascular Plant,"Curly Sedge, Rock Sedge"
24237,Carex rupestris,BNP,85,Vascular Plant,"Curly Sedge, Rock Sedge"
24238,Carex rupestris,YeNP,275,Vascular Plant,"Curly Sedge, Rock Sedge"
24239,Carex rupestris,YNP,128,Vascular Plant,"Curly Sedge, Rock Sedge"
24240,Viola purpurea ssp. venosa,BNP,125,Vascular Plant,"Goosefoot Violet, Goosefoot Yellow Violet"
24241,Viola purpurea ssp. venosa,YNP,152,Vascular Plant,"Goosefoot Violet, Goosefoot Yellow Violet"
24242,Viola purpurea ssp. venosa,YeNP,259,Vascular Plant,"Goosefoot Violet, Goosefoot Yellow Violet"
24243,Viola purpurea ssp. venosa,GSMNP,102,Vascular Plant,"Goosefoot Violet, Goosefoot Yellow Violet"
24244,Cypseloides niger,YeNP,194,Bird,Black Swift
24245,Cypseloides niger,BNP,103,Bird,Black Swift
24246,Cypseloides niger,YNP,159,Bird,Black Swift
24247,Cypseloides niger,GSMNP,69,Bird,Black Swift
24248,Avena barbata,YNP,118,Vascular Plant,"Slender Oat, Slender Oats, Slender Wildoat"
24249,Avena barbata,GSMNP,61,Vascular Plant,"Slender Oat, Slender Oats, Slender Wildoat"
24250,Avena barbata,BNP,68,Vascular Plant,"Slender Oat, Slender Oats, Slender Wildoat"
24251,Avena barbata,YeNP,252,Vascular Plant,"Slender Oat, Slender Oats, Slender Wildoat"
24252,Achnatherum occidentale ssp. pubescens,YNP,148,Vascular Plant,"Elmer's Needlegrass, Pubescent Western Needlegrass"
24253,Achnatherum occidentale ssp. pubescens,BNP,58,Vascular Plant,"Elmer's Needlegrass, Pubescent Western Needlegrass"
24254,Achnatherum occidentale ssp. pubescens,YeNP,202,Vascular Plant,"Elmer's Needlegrass, Pubescent Western Needlegrass"
24255,Achnatherum occidentale ssp. pubescens,GSMNP,57,Vascular Plant,"Elmer's Needlegrass, Pubescent Western Needlegrass"
24256,Hesperostipa comata ssp. comata,BNP,83,Vascular Plant,"Needle And Thread, Needleandthread"
24257,Hesperostipa comata ssp. comata,YeNP,255,Vascular Plant,"Needle And Thread, Needleandthread"
24258,Hesperostipa comata ssp. comata,YNP,128,Vascular Plant,"Needle And Thread, Needleandthread"
24259,Hesperostipa comata ssp. comata,GSMNP,99,Vascular Plant,"Needle And Thread, Needleandthread"
24260,Festuca paradoxa,YNP,142,Vascular Plant,Clustered Fescue
24261,Festuca paradoxa,GSMNP,83,Vascular Plant,Clustered Fescue
24262,Festuca paradoxa,YeNP,262,Vascular Plant,Clustered Fescue
24263,Festuca paradoxa,BNP,109,Vascular Plant,Clustered Fescue
24264,Whitneya dealbata,BNP,56,Vascular Plant,Mock Leopardbane
24265,Whitneya dealbata,YeNP,276,Vascular Plant,Mock Leopardbane
24266,Whitneya dealbata,GSMNP,74,Vascular Plant,Mock Leopardbane
24267,Whitneya dealbata,YNP,144,Vascular Plant,Mock Leopardbane
24268,Platanthera leucostachys,BNP,82,Vascular Plant,"Bog Orchid, Sierra Bog Orchid"
24269,Platanthera leucostachys,YNP,139,Vascular Plant,"Bog Orchid, Sierra Bog Orchid"
24270,Platanthera leucostachys,GSMNP,66,Vascular Plant,"Bog Orchid, Sierra Bog Orchid"
24271,Platanthera leucostachys,YeNP,259,Vascular Plant,"Bog Orchid, Sierra Bog Orchid"
24272,Phalaenoptilus nuttallii,YeNP,231,Bird,Common Poorwill
24273,Phalaenoptilus nuttallii,BNP,97,Bird,Common Poorwill
24274,Phalaenoptilus nuttallii,YNP,152,Bird,Common Poorwill
24275,Phalaenoptilus nuttallii,GSMNP,58,Bird,Common Poorwill
24276,Eupatorium,YNP,144,Vascular Plant,Thoroughwort
24277,Eupatorium,YeNP,274,Vascular Plant,Thoroughwort
24278,Eupatorium,BNP,110,Vascular Plant,Thoroughwort
24279,Eupatorium,GSMNP,93,Vascular Plant,Thoroughwort
24280,Lupinus gracilentus,YeNP,274,Vascular Plant,Green Slender Lupine
24281,Lupinus gracilentus,BNP,108,Vascular Plant,Green Slender Lupine
24282,Lupinus gracilentus,GSMNP,45,Vascular Plant,Green Slender Lupine
24283,Lupinus gracilentus,YNP,166,Vascular Plant,Green Slender Lupine
24284,Veronica officinalis,YeNP,256,Vascular Plant,"Common Speedwell, Gypsy-Weed"
24285,Veronica officinalis,BNP,94,Vascular Plant,"Common Speedwell, Gypsy-Weed"
24286,Veronica officinalis,GSMNP,43,Vascular Plant,"Common Speedwell, Gypsy-Weed"
24287,Veronica officinalis,YNP,174,Vascular Plant,"Common Speedwell, Gypsy-Weed"
24288,Antennaria parlinii ssp. fallax,YNP,149,Vascular Plant,Parlin's Pussytoes
24289,Antennaria parlinii ssp. fallax,BNP,68,Vascular Plant,Parlin's Pussytoes
24290,Antennaria parlinii ssp. fallax,GSMNP,86,Vascular Plant,Parlin's Pussytoes
24291,Antennaria parlinii ssp. fallax,YeNP,212,Vascular Plant,Parlin's Pussytoes
24292,Arabis X divaricarpa,BNP,80,Vascular Plant,"Spreading Rockcress, Spreadingpod Rockcress"
24293,Arabis X divaricarpa,YeNP,205,Vascular Plant,"Spreading Rockcress, Spreadingpod Rockcress"
24294,Arabis X divaricarpa,YNP,127,Vascular Plant,"Spreading Rockcress, Spreadingpod Rockcress"
24295,Arabis X divaricarpa,GSMNP,50,Vascular Plant,"Spreading Rockcress, Spreadingpod Rockcress"
24296,Corvus corax,YNP,142,Bird,Common Raven
24297,Corvus corax,BNP,71,Bird,Common Raven
24298,Corvus corax,GSMNP,58,Bird,Common Raven
24299,Corvus corax,YeNP,256,Bird,Common Raven
24300,Celastrus scandens,GSMNP,103,Vascular Plant,Climbing Bittersweet
